promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
205,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,242,2.37,1
205,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.0,0,119,1.99,1
206,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,717,3.25,1
206,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.4,0.3,0.2,0.5,0,297,2.34,1
206,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,163,2.16,1
207,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.83,0.0,0.5,0,721,3.26,1
207,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,280,2.36,1
207,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,159,2.19,1
208,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,526,2.86,1
208,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,381,2.54,1
208,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,200,2.32,1
209,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,73,2.17,1
209,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.5,0.5,0,231,2.49,1
209,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,61,2.06,1
210,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,562,2.93,1
210,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.3,0.0,0.5,0,311,2.18,1
210,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,102,1.94,1
211,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.25,0.5,0,635,3.08,1
211,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,349,2.35,1
211,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,98,2.24,1
212,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,514,2.96,1
212,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,289,2.53,1
212,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,129,2.19,1
213,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.25,0.75,0,589,2.9,1
213,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.0,0.5,0,491,2.6,1
213,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.3,0.0,0.5,0,184,2.01,1
214,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.25,0.5,0,442,2.58,1
214,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,300,2.37,1
214,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,152,2.26,1
215,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,420,2.75,1
215,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,250,2.44,1
215,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,154,2.25,1
216,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.25,0.75,0,646,2.95,1
216,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.25,0.75,0,265,2.43,1
216,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.3,0.0,0.5,0,153,2.08,1
217,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,62,2.27,1
217,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,159,2.23,1
217,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,63,2.23,1
218,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,65,2.23,1
218,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,213,2.4,1
218,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.0,0.0,0.0,0,84,2.18,1
219,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,57,2.18,1
219,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.5,0.5,0,144,2.23,1
219,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,60,2.19,1
220,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.0,0,808,3.38,1
220,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,253,2.42,1
220,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,105,2.21,1
221,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.65,0.1,0.25,0,985,3.59,1
221,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.0,0.5,0,274,2.44,1
221,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,103,2.08,1
222,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.1,0.5,0,850,3.63,1
222,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.5,0.5,0,251,2.24,1
222,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,71,2.09,1
223,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,69,2.18,1
223,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,188,2.31,1
223,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,64,2.16,1
224,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,964,3.51,1
224,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.5,0.5,0,404,2.53,1
224,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,65,2.1,1
225,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,64,2.11,1
225,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,138,2.11,1
225,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,64,2.1,1
226,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,73,2.13,1
226,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,163,2.15,1
226,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.0,0.0,0.5,0,67,2.12,1
227,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.0,0,959,3.66,1
227,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.5,0.0,0.5,0,329,2.47,1
227,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,97,2.2,1
228,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.1,0.3,0,757,3.21,1
228,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,279,2.42,1
228,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.0,0,118,2.15,1
229,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.65,0.15,0.35,0,745,3.24,1
229,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.5,0.5,0,354,2.55,1
229,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,159,2.01,1
230,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.1,0.3,0,1119,3.87,1
230,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.5,0.0,0.5,0,452,2.62,1
230,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,89,1.97,1
231,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,618,2.87,1
231,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,249,2.33,1
231,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.0,0,72,1.97,1
232,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.6,0.1,0.25,0,862,3.23,1
232,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,354,2.56,1
232,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.0,0.0,0.5,0,110,2.2,1
233,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,837,3.58,1
233,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,366,2.59,1
233,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,70,1.98,1
234,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,69,2.14,1
234,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,217,2.34,1
234,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.0,0.0,0.0,0,88,2.17,1
235,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.5,0,608,3.38,1
235,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,287,2.53,1
235,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,135,2.23,1
236,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,734,3.36,1
236,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,258,2.43,1
236,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,110,2.2,1
237,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.6,0.0,0.0,0,766,3.27,1
237,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,381,2.64,1
237,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.0,0.5,0,100,2.2,1
238,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,871,3.57,1
238,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,386,2.64,1
238,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,156,2.24,1
239,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,99,2.24,1
239,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,186,2.0,1
239,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,92,1.98,1
240,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,788,3.54,1
240,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.5,0.0,0.5,0,467,2.57,1
240,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,69,2.12,1
241,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,680,3.22,1
241,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,488,2.56,1
241,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.0,0,106,2.14,1
242,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.65,0.0,0.0,0,910,3.52,1
242,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.5,0.5,0,368,2.38,1
242,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,115,2.14,1
243,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.95,0.75,0.0,0.0,0,582,2.82,1
243,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,377,2.58,1
243,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,141,2.14,1
244,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.95,0.85,0.0,0.5,0,542,2.82,1
244,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,231,2.3,1
244,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,71,1.96,1
245,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,710,3.23,1
245,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.0,0.5,0,352,2.54,1
245,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,131,1.97,1
246,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,830,3.56,1
246,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.0,0.5,0,256,2.4,1
246,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,89,2.01,1
247,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.0,0,661,3.47,1
247,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,303,2.37,1
247,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.0,0,116,1.98,1
248,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.95,0.65,0.0,0.0,0,867,3.24,1
248,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.17,0.0,0.5,0,358,2.58,1
248,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.0,0.0,0.5,0,114,2.15,1
249,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,337,2.59,1
249,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.0,0,276,2.35,1
249,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.0,0,139,2.01,1
250,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,67,2.24,1
250,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,180,2.27,1
250,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,78,2.21,1
251,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,1.0,0,85,2.24,1
251,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,187,2.38,1
251,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,1.0,0,78,2.02,1
252,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,298,2.42,1
252,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,255,2.41,1
252,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,105,2.2,1
253,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,78,2.19,1
253,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,235,2.23,1
253,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,1.0,0,61,2.05,1
254,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,1.0,0,79,2.2,1
254,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,178,2.23,1
254,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,1.0,0,78,2.02,1
255,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,54,2.2,1
255,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,105,2.2,1
255,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,62,2.19,1
256,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,69,2.2,1
256,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,167,2.05,1
