promptid,stage,judge,digest,seed,num_ctx,instrument,system_mode,forced_schema,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts,outcome
178,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.3,0.4,0,1043,16.04,1,ok
178,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.65,0.5,0.2,0.3,0,1043,16.04,1,ok
179,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1094,17.95,1,missing_keys
179,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1094,17.95,1,missing_keys
179,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1094,17.95,1,missing_keys
180,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.3,0.4,0,1517,17.33,1,ok
180,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.2,0.3,0,1517,17.33,1,ok
180,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.1,0.2,0,1517,17.33,1,ok
181,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.45,0.3,0.6,0.7,0,1653,17.64,1,ok
181,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.35,0.4,0.2,0.6,0,1653,17.64,1,ok
181,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.15,0.1,0.4,0,1653,17.64,1,ok
182,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.1,0.2,0,1348,17.44,1,ok
182,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.3,0.5,0,1348,17.44,1,ok
182,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.2,0.1,0.3,0,1348,17.44,1,ok
183,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.2,0,1441,17.67,1,ok
183,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.3,0.7,0,1441,17.67,1,ok
183,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.2,0.5,0,1441,17.67,1,ok
184,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.2,0,1295,17.25,1,ok
184,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.3,0.7,0,1295,17.25,1,ok
184,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.1,0.4,0,1295,17.25,1,ok
185,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.2,0.3,0,1381,16.9,1,ok
185,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.6,0.7,0,1381,16.9,1,ok
185,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.2,0.4,0,1381,16.9,1,ok
186,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1520,17.92,1,ok
186,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.3,0.7,0,1520,17.92,1,ok
186,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.15,0.4,0,1520,17.92,1,ok
187,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.3,0.1,0.2,0,1459,16.79,1,ok
187,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.3,0.6,0,1459,16.79,1,ok
187,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.7,0.1,0.4,0,1459,16.79,1,ok
188,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1401,19.07,1,missing_keys
188,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1401,19.07,1,missing_keys
188,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1401,19.07,1,missing_keys
189,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.1,0.2,0,1448,17.67,1,ok
189,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.4,0.3,0.6,0,1448,17.67,1,ok
189,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.1,0.1,0.3,0,1448,17.67,1,ok
190,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.2,0.3,0,1285,16.73,1,ok
190,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.1,0.5,0,1285,16.73,1,ok
190,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.3,0.05,0.2,0,1285,16.73,1,ok
191,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.3,0,1437,17.13,1,ok
191,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.2,0.7,0,1437,17.13,1,ok
191,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.3,0.1,0.4,0,1437,17.13,1,ok
192,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1235,18.52,1,missing_keys
192,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1235,18.52,1,missing_keys
192,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1235,18.52,1,missing_keys
193,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1517,19.42,1,missing_keys
193,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1517,19.42,1,missing_keys
193,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1517,19.42,1,missing_keys
194,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.1,0.2,0,997,15.98,1,ok
194,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.3,0.5,0,997,15.98,1,ok
194,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.2,0.4,0.6,0,997,15.98,1,ok
195,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1460,17.69,1,ok
195,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.3,0.15,0.3,0,1460,17.69,1,ok
195,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.1,0.25,0,1460,17.69,1,ok
196,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.6,0.3,0.4,0,1354,17.08,1,ok
196,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.85,0.2,0.3,0,1354,17.08,1,ok
196,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.1,0.2,0,1354,17.08,1,ok
197,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1431,17.52,1,ok
197,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.3,0.5,0,1431,17.52,1,ok
197,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.2,0.1,0.3,0,1431,17.52,1,ok
198,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.2,0.3,0,1622,19.07,1,ok
198,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.85,0.1,0.4,0,1622,19.07,1,ok
198,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.05,0.2,0,1622,19.07,1,ok
199,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.1,0.3,0,1473,17.07,1,ok
199,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.2,0.4,0,1473,17.07,1,ok
199,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.7,0.1,0.3,0,1473,17.07,1,ok
200,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.2,0.3,0,1732,18.71,1,ok
200,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.4,0.6,0,1732,18.71,1,ok
200,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.5,0.2,0.4,0,1732,18.71,1,ok
201,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.2,0.3,0,1403,17.02,1,ok
201,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.4,0.7,0,1403,17.02,1,ok
201,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.9,0.3,0.1,0.2,0,1403,17.02,1,ok
202,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1853,18.91,1,ok
202,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.75,0.3,0.4,0,1853,18.91,1,ok
202,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.6,0.1,0.3,0,1853,18.91,1,ok
203,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.65,0.4,0.2,0.3,0,1902,17.71,1,ok
203,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.45,0.85,0.1,0.2,0,1902,17.71,1,ok
203,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.6,0.05,0.1,0,1902,17.71,1,ok
204,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.2,0.3,0,1434,17.71,1,ok
204,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.5,0.7,0,1434,17.71,1,ok
204,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.2,0.1,0.4,0,1434,17.71,1,ok
205,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.9,0.1,0.2,0,1543,17.52,1,ok
205,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.4,0.1,0.3,0,1543,17.52,1,ok
205,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.3,0.1,0.2,0,1543,17.52,1,ok
206,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.65,0.4,0.3,0.45,0,1409,17.07,1,ok
206,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.2,0.6,0,1409,17.07,1,ok
206,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.9,0.1,0.5,0,1409,17.07,1,ok
207,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.2,0.3,0,1388,17.1,1,ok
207,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.85,0.1,0.4,0,1388,17.1,1,ok
207,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.2,0.05,0.1,0,1388,17.1,1,ok
208,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.3,0.4,0,1344,17.57,1,ok
208,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.7,0.9,0,1344,17.57,1,ok
208,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.7,0.6,0.5,0.6,0,1344,17.57,1,ok
209,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,603,14.89,1,ok
209,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.7,0.8,0,603,14.89,1,ok
209,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.4,0.9,0,603,14.89,1,ok
210,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.2,0.3,0,1218,16.31,1,ok
210,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.1,0.2,0,1218,16.31,1,ok
210,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.5,0.6,0,1218,16.31,1,ok
211,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.7,0.1,0.2,0,1321,16.89,1,ok
211,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.3,0.6,0,1321,16.89,1,ok
211,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.5,0.1,0.4,0,1321,16.89,1,ok
212,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1169,18.19,1,missing_keys
212,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1169,18.19,1,missing_keys
212,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1169,18.19,1,missing_keys
213,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.85,0.4,0.3,0.2,0,1504,16.78,1,ok
213,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.85,0.7,0.8,0,1504,16.78,1,ok
213,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.5,0.5,0,1504,16.78,1,ok
214,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1135,17.76,1,missing_keys
214,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1135,17.76,1,missing_keys
214,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1135,17.76,1,missing_keys
215,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1064,17.73,1,missing_keys
215,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1064,17.73,1,missing_keys
215,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1064,17.73,1,missing_keys
216,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1305,18.22,1,missing_keys
216,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1305,18.22,1,missing_keys
216,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1305,18.22,1,missing_keys
217,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.5,0.5,0,515,15.18,1,ok
217,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.75,0.8,0,515,15.18,1,ok
217,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.75,0.8,0,515,15.18,1,ok
218,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.8,0,595,15.04,1,ok
218,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.9,0.6,0.7,0,595,15.04,1,ok
218,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.5,0.3,0.6,0,595,15.04,1,ok
219,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,1.0,1.0,0,495,14.98,1,ok
219,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.2,0.8,0.9,0,495,14.98,1,ok
219,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.1,0.5,0.8,0,495,14.98,1,ok
220,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.1,0.0,0.0,0,1400,16.8,1,ok
220,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.9,0.6,0.85,0,1400,16.8,1,ok
220,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.7,0.2,0.6,0,1400,16.8,1,ok
221,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.1,0.0,0.0,0,1590,17.25,1,ok
221,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.85,0.4,0.7,0,1590,17.25,1,ok
221,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.15,0.4,0,1590,17.25,1,ok
222,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,0.9,0.0,0.0,0,1406,16.76,1,ok
222,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.8,0.6,0.9,0,1406,16.76,1,ok
222,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.4,0.8,0,1406,16.76,1,ok
